DISP_DATE,ORIG_PROV_CODE,ORIG_PROV_NAME,ORIG_DIST_CODE,ORIG_DIST_NAME,DISP_PROV_CODE,DISP_PROV_NAME,DISP_DIST_CODE,DISP_DIST_NAME,DISP_IND,DISP_FAM,DISP_ADULT_MALE,DISP_ADULT_FEMALE,DISP_CHILDREN_U18
#date+occurred,#admin1+code+x_origin,#admin1+name+x_origin,#admin2+code+x_origin,#admin2+name+x_origin,#admin1+code+x_destination,#admin1+name+x_destination,#admin2+code+x_destination,#admin2+name+x_destination,#affected+displaced,#affected+dispalced+families,#affected+displaced+m+adults,#affected+displaced+f+adults,#affected+dispalced+children
03-03-21,29,Badghis,2905,Jawand,30,Hirat,3002,Injil,56,8,,,
03-03-21,21,Ghor,2106,Taywarah,21,Ghor,2101,Chaghcharan,23,4,,,
03-03-21,21,Ghor,2102,Charsadra,21,Ghor,2101,Chaghcharan,24,4,,,
04-03-21,21,Ghor,2103,DoLayna,21,Ghor,2101,Chaghcharan,14,2,,,
04-03-21,29,Badghis,2904,Qadis,30,Hirat,3002,Injil,14,2,,,
04-03-21,21,Ghor,2102,Charsadra,21,Ghor,2101,Chaghcharan,24,4,,,
05-03-21,31,Farah,3101,Farah,34,Nimroz,3401,Zaranj,299,37,,,
05-03-21,21,Ghor,2103,DoLayna,30,Hirat,3002,Injil,84,12,,,
05-03-21,29,Badghis,2905,Jawand,29,Badghis,2901,Qala-e-Naw,25,4,,,
05-03-21,21,Ghor,2104,Dawlatyar,21,Ghor,2101,Chaghcharan,15,3,,,
05-03-21,22,Daykundi,2203,Khadir,30,Hirat,3002,Injil,14,2,,,
05-03-21,21,Ghor,2104,Dawlatyar,21,Ghor,2101,Chaghcharan,53,8,,,
06-03-21,29,Badghis,2902,Muqur,29,Badghis,2901,Qala-e-Naw,44,8,,,
06-03-21,21,Ghor,2101,Chaghcharan,21,Ghor,2101,Chaghcharan,474,81,,,
06-03-21,31,Farah,3101,Farah,30,Hirat,3002,Injil,28,4,,,
06-03-21,21,Ghor,2101,Chaghcharan,21,Ghor,2101,Chaghcharan,649,122,,,
06-03-21,21,Ghor,2104,Dawlatyar,21,Ghor,2101,Chaghcharan,14,2,,,
07-03-21,17,Kunduz,1702,Emamsaheb,17,Kunduz,1702,Emamsaheb,252,36,,,
07-03-21,17,Kunduz,1702,Emamsaheb,17,Kunduz,1702,Emamsaheb,735,105,,,
07-03-21,17,Kunduz,1702,Emamsaheb,17,Kunduz,1702,Emamsaheb,1008,144,,,
07-03-21,29,Badghis,2904,Qadis,29,Badghis,2901,Qala-e-Naw,22,4,,,
07-03-21,21,Ghor,2107,Pasaband,21,Ghor,2101,Chaghcharan,40,6,,,
07-03-21,28,Faryab,2807,Kohestan,30,Hirat,3002,Injil,42,6,,,
07-03-21,21,Ghor,2106,Taywarah,21,Ghor,2101,Chaghcharan,21,4,,,
07-03-21,21,Ghor,2101,Chaghcharan,21,Ghor,2101,Chaghcharan,141,30,,,
08-03-21,29,Badghis,2903,Abkamari,29,Badghis,2901,Qala-e-Naw,36,6,,,
08-03-21,21,Ghor,2105,Shahrak,21,Ghor,2101,Chaghcharan,6,1,,,
08-03-21,29,Badghis,2903,Abkamari,30,Hirat,3002,Injil,126,18,,,
08-03-21,11,Ghazni,1114,Muqur,30,Hirat,3002,Injil,7,1,,,
08-03-21,21,Ghor,2109,Tolak,30,Hirat,,Chaghcharan,5,1,,,
08-03-21,29,Badghis,2905,Jawand,21,Ghor,2101,Chaghcharan,10,2,,,
09-03-21,29,Badghis,2902,Muqur,29,Badghis,2901,Qala-e-Naw,42,7,,,
09-03-21,21,Ghor,2106,Taywarah,21,Ghor,2101,Chaghcharan,7,1,,,
09-03-21,21,Ghor,2105,Shahrak,30,Hirat,3002,Injil,49,7,,,
09-03-21,21,Ghor,2107,Pasaband,21,Ghor,2101,Chaghcharan,21,4,,,
10-03-21,7,Laghman,702,Alishang,1,Kabul,101,Kabul,28,4,,,
10-03-21,14,Nuristan,1404,Nurgeram,3,Parwan,301,Charikar,21,3,,,
10-03-21,9,Baghlan,913,Khost Wa Fereng,8,Panjsher,801,Bazarak,70,10,,,
10-03-21,33,Kandahar,3302,Arghandab,33,Kandahar,3301,Kandahar / Dand,1153,164,202,192,759
10-03-21,29,Badghis,2904,Qadis,29,Badghis,2901,Qala-e-Naw,121,20,,,
10-03-21,21,Ghor,2109,Tolak,21,Ghor,2101,Chaghcharan,10,2,,,
10-03-21,29,Badghis,2906,Balamurghab,30,Hirat,3002,Injil,119,17,,,
10-03-21,32,Hilmand,3203,Nad-e-Ali / Marja,30,Hirat,3002,Injil,42,6,,,
10-03-21,21,Ghor,2110,Saghar,21,Ghor,2101,Chaghcharan,24,6,,,
11-03-21,21,Ghor,2102,Charsadra,21,Ghor,2101,Chaghcharan,24,4,,,
11-03-21,32,Hilmand,3202,Nahr-e-Saraj,30,Hirat,3002,Injil,14,2,,,
11-03-21,21,Ghor,2105,Shahrak,21,Ghor,2101,Chaghcharan,29,5,,,
12-03-21,15,Badakhshan,1522,Warduj,15,Badakhshan,1522,Warduj,518,74,,,
12-03-21,21,Ghor,2104,Dawlatyar,21,Ghor,2101,Chaghcharan,53,8,,,
12-03-21,32,Hilmand,3205,Sangin,30,Hirat,3002,Injil,7,1,,,
12-03-21,21,Ghor,2102,Charsadra,21,Ghor,2101,Chaghcharan,27,4,,,
12-03-21,21,Ghor,2106,Taywarah,21,Ghor,2101,Chaghcharan,7,2,,,
13-03-21,28,Faryab,2802,Khwajasabzposh,28,Faryab,2801,Maymana,588,84,,,
13-03-21,28,Faryab,2806,Qaysar,28,Faryab,2801,Maymana,350,50,,,
13-03-21,28,Faryab,2803,Pashtunkot,28,Faryab,2801,Maymana,84,12,,,
13-03-21,28,Faryab,2805,Almar,28,Faryab,2801,Maymana,49,7,,,
13-03-21,28,Faryab,2808,Garziwan,28,Faryab,2801,Maymana,28,4,,,
13-03-21,28,Faryab,2809,Bilcheragh,28,Faryab,2801,Maymana,63,9,,,
13-03-21,28,Faryab,2807,Kohestan,28,Faryab,2801,Maymana,21,3,,,
13-03-21,29,Badghis,2907,Ghormach,28,Faryab,2801,Maymana,14,2,,,
13-03-21,28,Faryab,2810,Dawlatabad,28,Faryab,2801,Maymana,14,2,,,
13-03-21,28,Faryab,2804,Shirintagab,28,Faryab,2801,Maymana,77,11,,,
13-03-21,20,Sar-e-Pul,2001,Sar-e-Pul,28,Faryab,2801,Maymana,7,1,,,
13-03-21,21,Ghor,2102,Charsadra,28,Faryab,2801,Maymana,7,1,,,
13-03-21,9,Baghlan,905,Nahrin,28,Faryab,2801,Maymana,7,1,,,
13-03-21,32,Hilmand,3203,Nad-e-Ali / Marja,28,Faryab,2801,Maymana,7,1,,,
13-03-21,21,Ghor,2101,Chaghcharan,21,Ghor,2101,Chaghcharan,649,122,,,
13-03-21,30,Hirat,3012,Obe,30,Hirat,3002,Injil,63,9,,,
13-03-21,21,Ghor,2104,Dawlatyar,21,Ghor,2101,Chaghcharan,41,6,,,
13-03-21,21,Ghor,2109,Tolak,21,Ghor,2101,Chaghcharan,18,4,,,
14-03-21,5,Logar,504,Barakibarak,5,Logar,501,Pul-e-Alam,490,70,,,
14-03-21,5,Logar,503,Mohammadagha,5,Logar,501,Pul-e-Alam,210,30,,,
14-03-21,13,Kunar,1311,Barkunar,13,Kunar,1311,Barkunar,5,1,1,2,1
14-03-21,13,Kunar,1307,Dara-e-Pech,13,Kunar,1301,Asadabad,60,10,2,2,2
14-03-21,13,Kunar,1302,Watapur,13,Kunar,1301,Asadabad,42,6,2,2,2
14-03-21,13,Kunar,1306,Shigal Wa Sheltan,13,Kunar,1301,Asadabad,62,10,2,2,1
14-03-21,13,Kunar,1305,Marawara,13,Kunar,1305,Marawara,3,1,1,1,1
14-03-21,6,Nangarhar,604,Khogyani,13,Kunar,1301,Asadabad,8,1,2,1,2
14-03-21,13,Kunar,1303,Narang,13,Kunar,1303,Narang,16,2,2,2,2
14-03-21,13,Kunar,1304,Sarkani,13,Kunar,1304,Sarkani,10,2,2,2,2
14-03-21,13,Kunar,1302,Watapur,13,Kunar,1302,Watapur,9,2,2,2,2
14-03-21,21,Ghor,2106,Taywarah,21,Ghor,2101,Chaghcharan,21,4,,,
14-03-21,30,Hirat,3015,Shindand,30,Hirat,3002,Injil,84,12,,,
14-03-21,30,Hirat,3006,Pashtunzarghun,30,Hirat,3002,Injil,42,6,,,
14-03-21,30,Hirat,3010,Adraskan,30,Hirat,3002,Injil,21,3,,,
14-03-21,17,Kunduz,1707,Dasht-e-Archi,30,Hirat,3002,Injil,7,1,,,
14-03-21,4,Wardak,401,Maydanshahr,30,Hirat,3002,Injil,7,1,,,
14-03-21,21,Ghor,2103,DoLayna,21,Ghor,2101,Chaghcharan,10,2,,,
15-03-21,4,Wardak,404,Hesa-e-Awal-e-Behsud,4,Wardak,404,Hesa-e-Awal-e-Behsud,14581,2083,,,
15-03-21,4,Wardak,408,Markaz-e-Behsud,4,Wardak,408,Markaz-e-Behsud,3262,466,,,
15-03-21,31,Farah,3111,Anardara,31,Farah,3101,Farah,18,3,,,
15-03-21,21,Ghor,2109,Tolak,21,Ghor,2101,Chaghcharan,5,1,,,
15-03-21,30,Hirat,3003,Kushk,30,Hirat,3002,Injil,91,13,,,
15-03-21,21,Ghor,2101,Chaghcharan,21,Ghor,2101,Chaghcharan,434,82,,,
16-03-21,33,Kandahar,3302,Arghandab,31,Farah,3101,Farah,5,1,,,
16-03-21,21,Ghor,2107,Pasaband,21,Ghor,2101,Chaghcharan,15,4,,,
17-03-21,31,Farah,3103,Balabuluk,31,Farah,3101,Farah,116,24,,,
17-03-21,21,Ghor,2105,Shahrak,21,Ghor,2101,Chaghcharan,19,3,,,
18-03-21,31,Farah,3101,Farah,31,Farah,3101,Farah,160,30,,,
18-03-21,30,Hirat,3013,Kushk-e-Kohna,30,Hirat,3002,Injil,105,15,,,
18-03-21,29,Badghis,2903,Abkamari,30,Hirat,3002,Injil,28,4,,,
18-03-21,21,Ghor,2106,Taywarah,21,Ghor,2101,Chaghcharan,36,6,,,
19-03-21,31,Farah,3108,Lash-e-Juwayn,31,Farah,3101,Farah,18,3,,,
19-03-21,29,Badghis,2904,Qadis,30,Hirat,3002,Injil,35,5,,,
19-03-21,21,Ghor,2109,Tolak,21,Ghor,2101,Chaghcharan,10,2,,,
20-03-21,23,Uruzgan,2302,Chora / Chinarto,23,Uruzgan,2301,Tirinkot,501,63,,,
20-03-21,31,Farah,3104,Khak-e-Safed,31,Farah,3101,Farah,10,2,,,
20-03-21,21,Ghor,2109,Tolak,30,Hirat,3002,Injil,70,10,,,
20-03-21,29,Badghis,2905,Jawand,21,Ghor,2101,Chaghcharan,34,4,,,
21-03-21,9,Baghlan,901,Pul-e-Khumri,9,Baghlan,901,Pul-e-Khumri,1862,266,,,
21-03-21,31,Farah,3110,Purchaman,31,Farah,3101,Farah,28,6,,,
21-03-21,32,Hilmand,3202,Nahr-e-Saraj,30,Hirat,3002,Injil,56,8,,,
21-03-21,32,Hilmand,3201,Lashkargah,21,Ghor,2101,Chaghcharan,10,2,,,
22-03-21,15,Badakhshan,1503,Argo,8,Panjsher,801,Bazarak,35,5,,,
22-03-21,31,Farah,3105,Pushtrod,31,Farah,3101,Farah,105,15,,,
22-03-21,30,Hirat,3012,Obe,30,Hirat,3002,Injil,70,10,,,
22-03-21,21,Ghor,2102,Charsadra,21,Ghor,2101,Chaghcharan,67,11,,,
23-03-21,31,Farah,3106,Qala-e-Kah,31,Farah,3101,Farah,6,1,,,
23-03-21,30,Hirat,3013,Kushk-e-Kohna,30,Hirat,3002,Injil,63,9,,,
23-03-21,21,Ghor,2104,Dawlatyar,21,Ghor,2101,Chaghcharan,61,10,,,
24-03-21,27,Jawzjan,2707,Aqcha,27,Jawzjan,2701,Shiberghan,182,26,,,
24-03-21,27,Jawzjan,2708,Mardyan,27,Jawzjan,2701,Shiberghan,280,40,,,
24-03-21,27,Jawzjan,2702,Mingajik,27,Jawzjan,2701,Shiberghan,140,20,,,
24-03-21,28,Faryab,2804,Shirintagab,27,Jawzjan,2701,Shiberghan,168,24,,,
24-03-21,28,Faryab,2806,Qaysar,27,Jawzjan,2701,Shiberghan,140,20,,,
24-03-21,28,Faryab,2802,Khwajasabzposh,27,Jawzjan,2701,Shiberghan,70,10,,,
24-03-21,28,Faryab,2805,Almar,28,Faryab,2801,Maymana,560,80,,,
24-03-21,28,Faryab,2803,Pashtunkot,28,Faryab,2801,Maymana,14,2,,,
24-03-21,28,Faryab,2802,Khwajasabzposh,28,Faryab,2801,Maymana,42,6,,,
24-03-21,28,Faryab,2806,Qaysar,28,Faryab,2801,Maymana,14,2,,,
24-03-21,28,Faryab,2807,Kohestan,28,Faryab,2801,Maymana,7,1,,,
24-03-21,33,Kandahar,3311,Spinboldak,30,Hirat,3002,Injil,28,4,,,
24-03-21,21,Ghor,2103,DoLayna,21,Ghor,2101,Chaghcharan,90,15,,,
25-03-21,17,Kunduz,1706,Khanabad,30,Hirat,3002,Injil,56,8,,,
25-03-21,21,Ghor,2101,Chaghcharan,21,Ghor,2101,Chaghcharan,1013,206,,,
25-03-21,20,Sar-e-Pul,2001,Sar-e-Pul,20,Sar-e-Pul,2001,Sar-e-Pul,2086,298,,,
25-03-21,20,Sar-e-Pul,2001,Sar-e-Pul,20,Sar-e-Pul,2001,Sar-e-Pul,2275,325,,,
26-03-21,21,Ghor,2107,Pasaband,21,Ghor,2101,Chaghcharan,11,2,,,
27-03-21,21,Ghor,2105,Shahrak,21,Ghor,2101,Chaghcharan,47,11,,,
28-03-21,21,Ghor,2106,Taywarah,21,Ghor,2101,Chaghcharan,39,8,,,
29-03-21,29,Badghis,2904,Qadis,21,Ghor,2101,Chaghcharan,12,2,,,
30-03-21,19,Samangan,1902,Hazrat-e-Sultan,19,Samangan,1901,Aybak,378,54,,,
30-03-21,19,Samangan,1901,Aybak,19,Samangan,1901,Aybak,490,70,,,
30-03-21,21,Ghor,2110,Saghar,21,Ghor,2101,Chaghcharan,12,2,,,
31-03-21,29,Badghis,2905,Jawand,21,Ghor,2101,Chaghcharan,27,6,,,
01-04-21,28,Faryab,2805,Almar,28,Faryab,2801,Maymana,175,25,,,
01-04-21,28,Faryab,2809,Bilcheragh,28,Faryab,2801,Maymana,70,10,,,
01-04-21,28,Faryab,2803,Pashtunkot,28,Faryab,2801,Maymana,105,15,,,
01-04-21,28,Faryab,2802,Khwajasabzposh,28,Faryab,2801,Maymana,777,111,,,
01-04-21,28,Faryab,2810,Dawlatabad,28,Faryab,2801,Maymana,21,3,,,
01-04-21,28,Faryab,2804,Shirintagab,28,Faryab,2801,Maymana,49,7,,,
01-04-21,28,Faryab,2806,Qaysar,28,Faryab,2801,Maymana,420,60,,,
01-04-21,28,Faryab,2807,Kohestan,28,Faryab,2801,Maymana,56,8,,,
01-04-21,28,Faryab,2808,Garziwan,28,Faryab,2801,Maymana,77,11,,,
01-04-21,30,Hirat,3007,Karukh,28,Faryab,2801,Maymana,7,1,,,
01-04-21,32,Hilmand,3209,Garmser,28,Faryab,2801,Maymana,7,1,,,
01-04-21,29,Badghis,2906,Balamurghab,28,Faryab,2801,Maymana,7,1,,,
01-04-21,28,Faryab,2811,Andkhoy,28,Faryab,2801,Maymana,7,1,,,
02-04-21,4,Wardak,402,Jalrez,10,Bamyan,1001,Bamyan,694,162,,,
04-04-21,16,Takhar,1614,Khwajaghar,16,Takhar,1601,Taloqan,1113,159,,,
05-04-21,34,Nimroz,3405,Khashrod / Dularam,34,Nimroz,3401,Zaranj,160,19,,,
06-04-21,2,Kapisa,205,Tagab,2,Kapisa,204,Hisa-e-Duwum-e-Kohestan,14,2,,,
07-04-21,2,Kapisa,206,Alasay,2,Kapisa,201,Mahmud-e-Raqi,28,4,,,
07-04-21,14,Nuristan,1404,Nurgeram,1,Kabul,101,Kabul,70,10,,,
09-04-21,2,Kapisa,202,Nejrab,2,Kapisa,207,Hisa-e-Awal-e-Kohestan,28,4,,,
09-04-21,15,Badakhshan,1504,Arghanjkhwa,15,Badakhshan,1501,Fayzabad,1939,277,,,
10-04-21,19,Samangan,1906,Khuram Wa Sarbagh,1,Kabul,101,Kabul,42,6,,,
11-04-21,12,Paktya,1204,Zurmat,12,Paktya,1201,Gardez,210,30,,,
12-04-21,9,Baghlan,906,Tala Wa barfak,1,Kabul,101,Kabul,70,10,,,
12-04-21,12,Paktya,1208,Alikhel (Jaji),12,Paktya,1201,Gardez,175,25,,,
14-04-21,11,Ghazni,1110,Qarabagh,1,Kabul,101,Kabul,70,10,,,
14-04-21,12,Paktya,1202,Sayedkaram / Mirzaka,12,Paktya,1201,Gardez,140,20,,,
14-04-21,11,Ghazni,1110,Qarabagh,11,Ghazni,1101,Ghazni,849,119,,,
14-04-21,11,Ghazni,1110,Qarabagh,11,Ghazni,1101,Ghazni,388,61,,,
14-04-21,11,Ghazni,1110,Qarabagh,11,Ghazni,1101,Ghazni,1417,187,,,
14-04-21,11,Ghazni,1102,Khwajaumari,11,Ghazni,1101,Ghazni,1050,150,,,
14-04-21,11,Ghazni,1102,Khwajaumari,11,Ghazni,1101,Ghazni,1064,152,,,
15-04-21,28,Faryab,2805,Almar,20,Sar-e-Pul,2001,Sar-e-Pul,7,1,,,
15-04-21,28,Faryab,2809,Bilcheragh,20,Sar-e-Pul,2001,Sar-e-Pul,14,2,,,
15-04-21,20,Sar-e-Pul,2001,Sar-e-Pul,20,Sar-e-Pul,2001,Sar-e-Pul,91,13,,,
15-04-21,16,Takhar,1610,Chahab,20,Sar-e-Pul,2001,Sar-e-Pul,7,1,,,
15-04-21,27,Jawzjan,2711,Darzab,20,Sar-e-Pul,2001,Sar-e-Pul,7,1,,,
15-04-21,20,Sar-e-Pul,2005,Gosfandi,20,Sar-e-Pul,2001,Sar-e-Pul,7,1,,,
15-04-21,33,Kandahar,3301,Kandahar / Dand,20,Sar-e-Pul,2001,Sar-e-Pul,7,1,,,
15-04-21,20,Sar-e-Pul,2003,Kohestanat,20,Sar-e-Pul,2001,Sar-e-Pul,77,11,,,
15-04-21,20,Sar-e-Pul,2007,Sancharak,20,Sar-e-Pul,2001,Sar-e-Pul,28,4,,,
15-04-21,20,Sar-e-Pul,2002,Sayad,20,Sar-e-Pul,2001,Sar-e-Pul,126,18,,,
15-04-21,20,Sar-e-Pul,2004,Sozmaqala,20,Sar-e-Pul,2001,Sar-e-Pul,21,3,,,
15-04-21,29,Badghis,2903,Abkamari,29,Badghis,2901,Qala-e-Naw,55,11,,,
16-04-21,17,Kunduz,1702,Emamsaheb,17,Kunduz,1702,Emamsaheb,630,90,,,
16-04-21,17,Kunduz,1701,Kunduz,17,Kunduz,1701,Kunduz,1638,234,,,
16-04-21,29,Badghis,2901,Qala-e-Naw,29,Badghis,2901,Qala-e-Naw,24,4,,,
17-04-21,29,Badghis,2905,Jawand,29,Badghis,2901,Qala-e-Naw,36,6,,,
18-04-21,29,Badghis,2902,Muqur,29,Badghis,2901,Qala-e-Naw,152,26,,,
19-04-21,5,Logar,504,Barakibarak,5,Logar,501,Pul-e-Alam,420,60,,,
19-04-21,29,Badghis,2904,Qadis,29,Badghis,2901,Qala-e-Naw,108,18,,,
20-04-21,5,Logar,503,Mohammadagha,5,Logar,501,Pul-e-Alam,245,35,,,
20-04-21,12,Paktya,1209,Janikhel,12,Paktya,1201,Gardez,84,12,,,
20-04-21,33,Kandahar,3312,Arghestan,33,Kandahar,3311,Spinboldak,642,75,,,
20-04-21,33,Kandahar,3312,Arghestan,33,Kandahar,3301,Kandahar / Dand,281,39,,,
20-04-21,29,Badghis,2903,Abkamari,29,Badghis,2901,Qala-e-Naw,149,32,,,
21-04-21,4,Wardak,402,Jalrez,1,Kabul,101,Kabul,35,5,,,
21-04-21,5,Logar,501,Pul-e-Alam,5,Logar,501,Pul-e-Alam,210,30,,,
21-04-21,29,Badghis,2902,Muqur,29,Badghis,2901,Qala-e-Naw,45,6,,,
22-04-21,9,Baghlan,901,Pul-e-Khumri,9,Baghlan,901,Pul-e-Khumri,2324,332,,,
22-04-21,29,Badghis,2904,Qadis,29,Badghis,2901,Qala-e-Naw,160,34,,,
23-04-21,29,Badghis,2904,Qadis,29,Badghis,2901,Qala-e-Naw,662,138,,,
24-04-21,9,Baghlan,901,Pul-e-Khumri,9,Baghlan,901,Pul-e-Khumri,313,332,,,
24-04-21,9,Baghlan,901,Pul-e-Khumri,9,Baghlan,901,Pul-e-Khumri,313,408,,,
24-04-21,9,Baghlan,901,Pul-e-Khumri,9,Baghlan,901,Pul-e-Khumri,313,943,,,
24-04-21,29,Badghis,2905,Jawand,29,Badghis,2901,Qala-e-Naw,176,32,,,
25-04-21,15,Badakhshan,1527,Zebak,15,Badakhshan,1527,Zebak,266,38,,,
29-04-21,7,Laghman,702,Alishang,7,Laghman,701,Mehtarlam / Bad Pash,2807,401,,,
01-05-21,32,Hilmand,3201,Lashkargah,32,Hilmand,3201,Lashkargah,9689,1450,1245,1457,6987
02-05-21,33,Kandahar,3308,Maywand,33,Kandahar,3301,Kandahar / Dand,584,80,,,
03-05-21,2,Kapisa,206,Alasay,1,Kabul,101,Kabul,35,5,,,
03-05-21,6,Nangarhar,612,Pachieragam,6,Nangarhar,612,Pachieragam,1232,176,,,
03-05-21,6,Nangarhar,612,Pachieragam,6,Nangarhar,612,Pachieragam,217,31,,,
03-05-21,6,Nangarhar,612,Pachieragam,6,Nangarhar,603,Surkhrod,678,98,151,198,329
03-05-21,6,Nangarhar,613,Dehbala,6,Nangarhar,613,Dehbala,777,111,,,
04-05-21,6,Nangarhar,603,Surkhrod,6,Nangarhar,603,Surkhrod,70,10,,,
05-05-21,7,Laghman,702,Alishang,8,Panjsher,801,Bazarak,35,5,,,
05-05-21,6,Nangarhar,612,Pachieragam,6,Nangarhar,601,Jalalabad,2443,349,861,768,814
05-05-21,18,Balkh,1805,Balkh,18,Balkh,1801,Mazar-e-Sharif,84,12,,,
05-05-21,18,Balkh,1814,Sholgareh,18,Balkh,1801,Mazar-e-Sharif,105,15,,,
05-05-21,18,Balkh,1804,Dawlatabad,18,Balkh,1802,Nahr-e-Shahi,175,25,,,
05-05-21,19,Samangan,1904,Dara-e-Suf-e-Payin,18,Balkh,1802,Nahr-e-Shahi,315,45,,,
05-05-21,27,Jawzjan,2702,Mingajik,18,Balkh,1802,Nahr-e-Shahi,70,10,,,
05-05-21,27,Jawzjan,2706,Khanaqa,18,Balkh,1802,Nahr-e-Shahi,105,15,,,
05-05-21,28,Faryab,2804,Shirintagab,18,Balkh,1801,Mazar-e-Sharif,70,10,,,
05-05-21,30,Hirat,3012,Obe,30,Hirat,3002,Injil,21,3,,,
06-05-21,17,Kunduz,1704,Chardarah,1,Kabul,101,Kabul,28,4,,,
06-05-21,31,Farah,3110,Purchaman,30,Hirat,3002,Injil,28,4,,,
07-05-21,29,Badghis,2903,Abkamari,30,Hirat,3002,Injil,12,2,,,
08-05-21,30,Hirat,3006,Pashtunzarghun,30,Hirat,3002,Injil,12,2,,,
09-05-21,21,Ghor,2105,Shahrak,30,Hirat,3002,Injil,21,3,,,
10-05-21,17,Kunduz,1701,Kunduz,17,Kunduz,1701,Kunduz,7882,1126,,,
10-05-21,17,Kunduz,1701,Kunduz,17,Kunduz,1701,Kunduz,4116,588,,,
10-05-21,31,Farah,3103,Balabuluk,31,Farah,3101,Farah,96,16,,,
10-05-21,30,Hirat,3015,Shindand,30,Hirat,3002,Injil,200,28,,,
11-05-21,31,Farah,3101,Farah,31,Farah,3101,Farah,174,29,,,
11-05-21,29,Badghis,2904,Qadis,30,Hirat,3002,Injil,49,7,,,
12-05-21,17,Kunduz,1702,Emamsaheb,17,Kunduz,1701,Kunduz,3465,495,,,
12-05-21,26,Khost,2602,Sabari,26,Khost,2601,Khost (Matun),455,65,,,
12-05-21,31,Farah,3109,Gulestan,31,Farah,3101,Farah,12,2,,,
13-05-21,31,Farah,3104,Khak-e-Safed,31,Farah,3101,Farah,36,6,,,
13-05-21,31,Farah,3110,Purchaman,31,Farah,3101,Farah,30,6,,,
13-05-21,31,Farah,3105,Pushtrod,31,Farah,3101,Farah,68,12,,,
13-05-21,31,Farah,3106,Qala-e-Kah,31,Farah,3101,Farah,30,6,,,
13-05-21,28,Faryab,2802,Khwajasabzposh,31,Farah,3101,Farah,12,2,,,
13-05-21,31,Farah,3107,Shibkoh,31,Farah,3101,Farah,12,3,,,
15-05-21,26,Khost,2612,Bak,26,Khost,2601,Khost (Matun),315,45,,,
17-05-21,26,Khost,2609,Qalandar,26,Khost,2601,Khost (Matun),175,25,,,
18-05-21,4,Wardak,403,Nerkh,4,Wardak,401,Maydanshahr,315,45,,,
18-05-21,17,Kunduz,1702,Emamsaheb,17,Kunduz,1701,Kunduz,10290,1470,,,
18-05-21,17,Kunduz,1702,Emamsaheb,17,Kunduz,1701,Kunduz,2044,292,,,
18-05-21,17,Kunduz,1702,Emamsaheb,17,Kunduz,1701,Kunduz,3402,486,,,
18-05-21,28,Faryab,2805,Almar,28,Faryab,2801,Maymana,784,115,,,
18-05-21,28,Faryab,2811,Andkhoy,28,Faryab,2801,Maymana,7,1,,,
18-05-21,28,Faryab,2809,Bilcheragh,28,Faryab,2801,Maymana,28,4,,,
18-05-21,28,Faryab,2803,Pashtunkot,28,Faryab,2801,Maymana,7,1,,,
18-05-21,28,Faryab,2802,Khwajasabzposh,28,Faryab,2801,Maymana,476,68,,,
18-05-21,28,Faryab,2810,Dawlatabad,28,Faryab,2801,Maymana,14,2,,,
18-05-21,28,Faryab,2804,Shirintagab,28,Faryab,2801,Maymana,28,4,,,
18-05-21,28,Faryab,2806,Qaysar,28,Faryab,2801,Maymana,294,42,,,
18-05-21,28,Faryab,2807,Kohestan,28,Faryab,2801,Maymana,21,3,,,
18-05-21,28,Faryab,2808,Garziwan,28,Faryab,2801,Maymana,35,5,,,
18-05-21,26,Khost,2603,Musakhel,26,Khost,2601,Khost (Matun),140,20,,,
18-05-21,31,Farah,3111,Anardara,31,Farah,3101,Farah,20,5,,,
18-05-21,30,Hirat,3012,Obe,30,Hirat,3002,Injil,105,15,,,
19-05-21,31,Farah,3103,Balabuluk,31,Farah,3101,Farah,96,16,,,
19-05-21,21,Ghor,2105,Shahrak,30,Hirat,3002,Injil,119,17,,,
20-05-21,17,Kunduz,1701,Kunduz,17,Kunduz,1701,Kunduz,7665,1095,,,
20-05-21,34,Nimroz,3405,Khashrod / Dularam,34,Nimroz,3401,Zaranj,273,42,76,100,97
20-05-21,31,Farah,3101,Farah,31,Farah,3101,Farah,299,55,,,
20-05-21,29,Badghis,2903,Abkamari,30,Hirat,3002,Injil,70,10,,,
21-05-21,15,Badakhshan,1502,Yaftal-e-Sufla,15,Badakhshan,1502,Yaftal-e-Sufla,2814,402,,,
21-05-21,15,Badakhshan,1502,Yaftal-e-Sufla,15,Badakhshan,1501,Fayzabad,2142,306,,,
21-05-21,15,Badakhshan,1502,Yaftal-e-Sufla,15,Badakhshan,1501,Fayzabad,2457,351,,,
21-05-21,31,Farah,3109,Gulestan,31,Farah,3101,Farah,10,2,,,
21-05-21,31,Farah,3105,Pushtrod,30,Hirat,3002,Injil,42,6,,,
22-05-21,17,Kunduz,1701,Kunduz,17,Kunduz,1701,Kunduz,1470,210,,,
22-05-21,17,Kunduz,1701,Kunduz,17,Kunduz,1701,Kunduz,1106,158,,,
22-05-21,31,Farah,3104,Khak-e-Safed,31,Farah,3101,Farah,11,2,,,
23-05-21,7,Laghman,704,Alingar,7,Laghman,701,Mehtarlam / Bad Pash,6944,992,,,
23-05-21,7,Laghman,704,Alingar,7,Laghman,703,Qarghayi,189,27,,,
23-05-21,13,Kunar,1312,Ghaziabad,13,Kunar,1301,Asadabad,70,10,,,
